Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 02/07/2022 a 31/12/2022,,,,,,
Atualizado em 27/06/2023,,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Nº Foco
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/11/2022,ARM 285609/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/11/2022,ARM 285608/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/11/2022,ARM 285607/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/11/2022,ARM 285606/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/11/2022,ARM 285605/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,25/11/2022,DF 285604/22
Videira,SALTO VELOSO,Residência,ARM - Armadilha,Armadilha,25/11/2022,ARM 285603/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/11/2022,PE 285602/22
Videira,SALTO VELOSO,Residência,ARM - Armadilha,Armadilha,25/11/2022,ARM 285601/22
São José,NOVA TRENTO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/11/2022,DF 285600/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/11/2022,PE 285599/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,25/11/2022,PE 285598/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,25/11/2022,PE 285597/22
Blumenau,GASPAR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/11/2022,PE 285596/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,22/11/2022,ID 285595/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285594/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285593/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285592/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285591/22
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/11/2022,PE 285590/22
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,21/11/2022,ID 285589/22
São José,FLORIANÓPOLIS,Comércio,C - Depósitos Fixos,Investigação de Denúncia,22/11/2022,ID 285588/22
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,22/11/2022,ID 285587/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285586/22
São José,FLORIANÓPOLIS,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,24/11/2022,ID 285585/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285584/22
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,21/11/2022,ID 285583/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285582/22
Concórdia,PIRATUBA,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285581/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285580/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285579/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285578/22
Concórdia,PIRATUBA,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285577/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285576/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285575/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285574/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285573/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285572/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285571/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285570/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285569/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285568/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285567/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285566/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285565/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285564/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285563/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285562/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285561/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285560/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285559/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285558/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285557/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285556/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285555/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285554/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285553/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285552/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285551/22
Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,24/11/2022,ARM 285550/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285549/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285548/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285547/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285546/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285545/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285544/22
Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,24/11/2022,ARM 285543/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285542/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285541/22
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Delimitação de Foco,24/11/2022,DF 285540/22
São José,FLORIANÓPOLIS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,22/11/2022,ID 285539/22
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,22/11/2022,ID 285538/22
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,22/11/2022,ID 285537/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285536/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285535/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285534/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285533/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285532/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285531/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285530/22
São José,SÃO JOSÉ,Ponto Estratégico,C - Depósitos Fixos,Investigação de Denúncia,23/11/2022,ID 285529/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285528/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285527/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285526/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285525/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285524/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285523/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285522/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285521/22
Jaraguá do Sul,MASSARANDUBA,Outros,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,24/11/2022,DF 285520/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285519/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285518/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285517/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285516/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285515/22
São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285514/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285513/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285512/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285511/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285510/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285509/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285508/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285507/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285506/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285505/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285504/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285503/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285502/22
São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285501/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285500/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285499/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285498/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285497/22
Itajaí,NAVEGANTES,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,18/11/2022,PE 285496/22
Itajaí,NAVEGANTES,Residência,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,18/11/2022,PE 285495/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285494/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,21/11/2022,ARM 285493/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285492/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,24/11/2022,ARM 285491/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,,21/11/2022,null 285490/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285489/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285488/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285487/22
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,24/11/2022,ID 285486/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,24/11/2022,ARM 285485/22
São José,FLORIANÓPOLIS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,24/11/2022,ID 285484/22
Joinville,JOINVILLE,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,22/11/2022,PE 285483/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,24/11/2022,PE 285482/22
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Delimitação de Foco,24/11/2022,DF 285481/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285480/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285479/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285478/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285477/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285476/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285475/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285474/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285473/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285472/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285471/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285470/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,,23/11/2022,null 285469/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285468/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285467/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285466/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285465/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285464/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285463/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285462/22
São Miguel do Oeste,IRACEMINHA,Outros,E - Depósitos naturais,Levantamento de Índice Amostral,24/11/2022,LIA 285461/22
São José,PALHOÇA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,24/11/2022,L 285460/22
São Miguel do Oeste,SAUDADES,Outros,B - Pequenos depósitos móveis,LIRAa,23/11/2022,L 285459/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285458/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285457/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285456/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285455/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285454/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285453/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285452/22
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Revisão da Área,24/11/2022,RA 285451/22
Chapecó,CUNHATAÍ,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285450/22
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285449/22
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285448/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285447/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285446/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285445/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285444/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285443/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285442/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285441/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285440/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285439/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285438/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285437/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285436/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,24/11/2022,ARM 285435/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/11/2022,PE 285434/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285433/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2022,DF 285432/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285431/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285430/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285429/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2022,DF 285428/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285427/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285426/22
São José,BIGUAÇU,Residência,ARM - Armadilha,Armadilha,21/11/2022,ARM 285425/22
São José,BIGUAÇU,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285424/22
São José,BIGUAÇU,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285423/22
Joinville,ARAQUARI,Comércio,C - Depósitos Fixos,Delimitação de Foco,22/11/2022,DF 285422/22
Chapecó,RIQUEZA,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285421/22
Chapecó,RIQUEZA,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285420/22
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285419/22
Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285418/22
Joinville,ARAQUARI,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,22/11/2022,DF 285417/22
Blumenau,BOTUVERÁ,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285416/22
Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,22/11/2022,ARM 285415/22
Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285414/22
Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285413/22
Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285412/22
Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285411/22
Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285410/22
Blumenau,APIÚNA,Comércio,ARM - Armadilha,Armadilha,18/11/2022,ARM 285409/22
Jaraguá do Sul,BARRA VELHA,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285408/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285407/22
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/11/2022,PE 285406/22
Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,21/11/2022,ARM 285405/22
Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,22/11/2022,ARM 285404/22
São José,PALHOÇA,Terreno baldio,D1 - Pneus e outros materiais rodantes,LIRAa,23/11/2022,L 285403/22
Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,22/11/2022,ARM 285402/22
Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,21/11/2022,ARM 285401/22
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285400/22
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285399/22
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285398/22
Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285397/22
Joaçaba,HERVAL D`OESTE,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285396/22
Joaçaba,HERVAL D`OESTE,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285395/22
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,21/11/2022,ARM 285394/22
São Miguel do Oeste,SAUDADES,Outros,B - Pequenos depósitos móveis,LIRAa,22/11/2022,L 285392/22
São Miguel do Oeste,SAUDADES,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,22/11/2022,L 285391/22
São Miguel do Oeste,SAUDADES,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,21/11/2022,L 285390/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285389/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285388/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285387/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285386/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285385/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285384/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285383/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285382/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285381/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285380/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285379/22
Xanxerê,IPUAÇU,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285378/22
Xanxerê,JUPIÁ,Comércio,ARM - Armadilha,Armadilha,18/11/2022,ARM 285377/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285376/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285375/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/11/2022,ARM 285374/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285373/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285372/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285371/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285370/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285369/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285368/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285367/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285366/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285365/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285364/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/11/2022,ARM 285363/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/11/2022,ARM 285362/22
