Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,,
Período: de 01/08/2024 a 31/12/2024,,,,,,,,,,,,,,
Atualizado em 29/04/2025,,,,,,,,,,,,,,
Nº Foco,Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 421803/24,Itajaí,ITAPEMA,ILHOTA,Outros,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,53,0,0,0,0
ARM 421802/24,Itajaí,ITAPEMA,ILHOTA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
PE 421801/24,Xanxerê,XANXERÊ,TRES PONTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,16/10/2024,16/10/2024,18/10/2024,5,0,0,0,0
ARM 421800/24,Itajaí,ITAPEMA,ILHOTA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
ARM 421799/24,Xanxerê,XANXERÊ,VILA SESAMO,Outros,ARM - Armadilha,Armadilha,15/10/2024,15/10/2024,18/10/2024,1,0,0,0,0
ARM 421798/24,Xanxerê,XANXERÊ,SAO JORGE,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,18/10/2024,11,0,0,0,0
ARM 421797/24,Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,15/10/2024,15/10/2024,18/10/2024,6,0,0,0,0
ARM 421796/24,Itajaí,ITAPEMA,CANTO DA PRAIA,Outros,ARM - Armadilha,Armadilha,17/10/2024,18/10/2024,18/10/2024,25,0,0,0,0
ARM 421795/24,Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,15/10/2024,15/10/2024,18/10/2024,1,0,0,0,0
ARM 421794/24,Xanxerê,XANXERÊ,VENEZA,Comércio,ARM - Armadilha,Armadilha,15/10/2024,15/10/2024,18/10/2024,1,0,0,0,0
ARM 421793/24,Xanxerê,XANXERÊ,DOS ESPORTES,Comércio,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,18/10/2024,1,0,0,0,0
ARM 421792/24,Itajaí,ITAPEMA,CANTO DA PRAIA,Residência,ARM - Armadilha,Armadilha,17/10/2024,18/10/2024,18/10/2024,25,0,0,0,0
ARM 421791/24,Itajaí,ITAPEMA,VARZEA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,30,0,0,0,0
ARM 421790/24,Itajaí,ITAPEMA,VARZEA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,30,0,0,0,0
ARM 421789/24,Itajaí,ITAPEMA,ILHOTA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
ARM 421788/24,Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,14/10/2024,18/10/2024,18/10/2024,5,0,0,0,0
ARM 421787/24,Itajaí,ITAPEMA,TABULEIRO,Outros,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,12,0,0,0,0
ARM 421786/24,Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,15/10/2024,18/10/2024,18/10/2024,42,0,0,0,0
ARM 421785/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421784/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421783/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,11,0,0,0,0
ARM 421782/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,11,0,0,0,0
ARM 421781/24,Jaraguá do Sul,BARRA VELHA,ITAJUBA,Comércio,ARM - Armadilha,Armadilha,11/10/2024,18/10/2024,18/10/2024,7,0,0,0,0
ARM 421780/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421779/24,Joinville,JOINVILLE,JARDIM PARAÍSO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
PE 421778/24,Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
ARM 421777/24,Joinville,JOINVILLE,RIO BONITO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,11,0,20,0,0
ARM 421776/24,Jaraguá do Sul,BARRA VELHA,SÃO CRISTOVÃO,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,7,0,0,0,0
PE 421775/24,Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,3,0,0,0,0
ARM 421774/24,Joinville,JOINVILLE,RIO BONITO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421773/24,Itajaí,ITAPEMA,JARDIM PRAIAMAR,Outros,ARM - Armadilha,Armadilha,14/10/2024,18/10/2024,18/10/2024,1,0,0,0,0
PE 421772/24,Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,5,0,0,0,0
ARM 421771/24,Joinville,JOINVILLE,RIO BONITO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,12,0,0,0,0
PE 421770/24,Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,1,0,0,0,0
ARM 421769/24,Joinville,JOINVILLE,RIO BONITO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,0,0,3,0,0
ARM 421768/24,Itajaí,ITAPEMA,MORRETES,Outros,ARM - Armadilha,Armadilha,14/10/2024,18/10/2024,18/10/2024,1,0,0,0,0
ARM 421767/24,Jaraguá do Sul,BARRA VELHA,QUINTAS DOS AÇORIANOS,Residência,ARM - Armadilha,Armadilha,14/10/2024,18/10/2024,18/10/2024,4,0,0,0,0
PE 421766/24,Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,7,0,0,0,0
ARM 421765/24,Joinville,JOINVILLE,RIO BONITO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
PE 421764/24,Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,1,0,0,0,0
ARM 421762/24,Joinville,JOINVILLE,GUANABARA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421761/24,Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421760/24,Joinville,JOINVILLE,GUANABARA,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421759/24,Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,5,0,0,0,0
ARM 421758/24,Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421757/24,Joinville,JOINVILLE,GUANABARA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,8,0,0,0,0
L 421756/24,Rio do Sul,IBIRAMA,PONTO CHIC,Ponto Estratégico,B - Pequenos depósitos móveis,LIRAa,17/10/2024,17/10/2024,18/10/2024,6,0,0,0,0
ARM 421754/24,Mafra,PORTO UNIÃO,BAIRRO SAO PEDRO,Comércio,ARM - Armadilha,Armadilha,14/10/2024,14/10/2024,18/10/2024,16,0,0,0,0
ID 421753/24,São José,FLORIANÓPOLIS,RIO TAVARES,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,16/10/2024,18/10/2024,18/10/2024,9,0,0,0,0
ARM 421752/24,Joinville,JOINVILLE,GUANABARA,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,13,0,0,0,0
ID 421751/24,São José,FLORIANÓPOLIS,RIO TAVARES,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,16/10/2024,18/10/2024,18/10/2024,1,0,0,0,0
ARM 421750/24,Mafra,PORTO UNIÃO,BAIRRO SANTA ROSA,Comércio,ARM - Armadilha,Armadilha,14/10/2024,14/10/2024,18/10/2024,4,0,0,0,0
ARM 421749/24,Joinville,JOINVILLE,IRIRIÚ,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421748/24,Joinville,JOINVILLE,IRIRIÚ,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,7,0,6,0,0
ID 421747/24,São José,FLORIANÓPOLIS,RIO TAVARES,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,15/10/2024,18/10/2024,18/10/2024,7,0,0,0,0
ARM 421746/24,Joinville,JOINVILLE,IRIRIÚ,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,16,0,0,0,0
ARM 421745/24,Joinville,JOINVILLE,VILA CUBATAO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421744/24,Itajaí,ITAPEMA,SERTÃOZINHO,Comércio,ARM - Armadilha,Armadilha,16/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
ARM 421743/24,Joinville,JOINVILLE,VILA CUBATAO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421742/24,Joinville,JOINVILLE,BOA VISTA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,14,0,0,0,0
ARM 421741/24,Joinville,JOINVILLE,BOA VISTA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421740/24,Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421739/24,Joinville,JOINVILLE,BOA VISTA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421738/24,Joinville,JOINVILLE,BOA VISTA,Ponto Estratégico,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421737/24,Joinville,JOINVILLE,BOA VISTA,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421736/24,Joinville,JOINVILLE,SAGUAÇU,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421735/24,Joinville,JOINVILLE,SAGUAÇU,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,1,0,0
ARM 421734/24,Joinville,JOINVILLE,SAGUAÇU,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,5,0,0,0,0
ARM 421733/24,Joinville,JOINVILLE,SANTA CATARINA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421732/24,Joinville,JOINVILLE,SANTA CATARINA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421731/24,Joinville,JOINVILLE, ESPINHEIROS,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421730/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,13,0,0,0,0
ARM 421729/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,13,0,0,0,0
ARM 421728/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,25,0,0,0,0
ARM 421727/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
ARM 421726/24,Joinville,JOINVILLE, ESPINHEIROS,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421725/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,7,0,0,0,0
ARM 421724/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421723/24,Joinville,JOINVILLE, ESPINHEIROS,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,8,0,0,0,0
ARM 421722/24,Joinville,JOINVILLE, ESPINHEIROS,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,14,0,0,0,0
ARM 421721/24,Joinville,JOINVILLE, ESPINHEIROS,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,24,0,0,0,0
PE 421720/24,Blumenau,BRUSQUE,SANTA RITA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
PE 421719/24,Blumenau,BRUSQUE,SANTA RITA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/10/2024,18/10/2024,18/10/2024,6,0,0,0,0
PE 421718/24,Blumenau,BRUSQUE,LIMEIRA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,16/10/2024,18/10/2024,18/10/2024,10,0,0,0,0
ARM 421717/24,Joinville,JOINVILLE, ESPINHEIROS,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,12,0,0,0,0
ARM 421716/24,Joinville,JOINVILLE,BOM RETIRO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421715/24,Joinville,JOINVILLE,BOM RETIRO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,7,0,0,0,0
ARM 421714/24,Joinville,JOINVILLE,BOM RETIRO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421713/24,Joinville,JOINVILLE,BOM RETIRO,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,14,0,0,0,0
ARM 421712/24,Joinville,JOINVILLE,BOM RETIRO,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,8,0,0,0,0
ARM 421711/24,Joinville,JOINVILLE,BOM RETIRO,Outros,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,5,0,0,0,0
ARM 421710/24,Joinville,JOINVILLE,BOM RETIRO,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,9,0,0,0,0
ARM 421709/24,Joinville,JOINVILLE,COMASA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421708/24,Joinville,JOINVILLE,COMASA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421707/24,Joinville,JOINVILLE,COMASA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,51,0,0,0,0
ARM 421706/24,Joinville,JOINVILLE,COMASA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421705/24,Joinville,JOINVILLE,COMASA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,11,0,0,0,0
ARM 421704/24,Joinville,JOINVILLE,COMASA,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,39,0,0,0,0
ARM 421703/24,Joinville,JOINVILLE,COMASA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,7,0,0,0,0
ARM 421702/24,Joinville,JOINVILLE,COMASA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421701/24,São José,NOVA TRENTO,SÃO ROQUE,Comércio,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,9,0,0,0,0
ARM 421700/24,São José,SÃO JOÃO BATISTA,CARMELO,Comércio,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421699/24,Araranguá,SOMBRIO,NOVA BRASÍLIA,Comércio,ARM - Armadilha,Armadilha,14/10/2024,15/10/2024,17/10/2024,2,0,0,0,0
ARM 421698/24,São José,SÃO JOÃO BATISTA,TIMBEZINHO,Residência,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,8,0,0,0,0
ARM 421697/24,Araranguá,SOMBRIO,NOVA BRASÍLIA,Comércio,ARM - Armadilha,Armadilha,14/10/2024,15/10/2024,17/10/2024,3,0,0,0,0
ARM 421696/24,São José,BIGUAÇU,BOM VIVER,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,49,0,0,0,0
ARM 421695/24,São José,BIGUAÇU,BOM VIVER,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421694/24,São José,BIGUAÇU,JARDIM JANAINA,Outros,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,72,0,0,0,0
ARM 421693/24,São José,BIGUAÇU,JARDIM JANAINA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,7,0,0,0,0
ARM 421692/24,São José,BIGUAÇU,JARDIM JANAINA,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
PE 421691/24,São José,BIGUAÇU,CENTRO,Comércio,B - Pequenos depósitos móveis,Ponto Estratégico,16/10/2024,17/10/2024,17/10/2024,23,0,0,0,0
ARM 421690/24,Itajaí,ILHOTA,PEDRA DE AMOLAR,Comércio,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,5,0,0,0,0
ARM 421689/24,Chapecó,IRATI,SETE DE SETEMBRO,Residência,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421688/24,Itajaí,ILHOTA,PEDRA DE AMOLAR,Residência,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,19,0,0,0,0
ARM 421687/24,Itajaí,ILHOTA,CENTRO,Residência,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,8,0,0,0,0
ARM 421686/24,Chapecó,IRATI,CENTRO,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,5,0,0,0,0
ARM 421685/24,Chapecó,IRATI,CENTRO,Outros,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421684/24,São José,SÃO JOSÉ,PONTA DE BAIXO,Outros,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,1,0,0,0,0
ARM 421683/24,São José,SÃO JOSÉ,PONTA DE BAIXO,Residência,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,3,0,0,0,0
ARM 421682/24,Chapecó,CAIBI,LOTEAMENTO VIDA NOVA,Residência,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421681/24,São José,SÃO JOSÉ,PONTA DE BAIXO,Outros,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,10,0,0,0,0
ARM 421680/24,São José,SÃO JOSÉ,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,1,0,0,0,0
ARM 421679/24,São José,SÃO JOSÉ,BELA VISTA,Comércio,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,10,0,0,0,0
ARM 421678/24,São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Outros,ARM - Armadilha,Armadilha,15/10/2024,16/10/2024,16/10/2024,3,0,0,0,0
ARM 421677/24,São José,SÃO JOSÉ,REAL PARQUE,Residência,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421676/24,Chapecó,SÃO CARLOS,CENTRO,Comércio,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421675/24,Chapecó,SÃO CARLOS,MADEREIRO,Outros,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,9,0,0,0,0
ARM 421674/24,Chapecó,SÃO CARLOS,CRISTO REI,Outros,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,18,0,0,0,0
ARM 421673/24,Chapecó,SÃO CARLOS,PRATAS,Comércio,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421672/24,Chapecó,SÃO CARLOS,PRATAS,Outros,ARM - Armadilha,Armadilha,07/10/2024,17/10/2024,17/10/2024,19,0,0,0,0
ARM 421671/24,Blumenau,APIÚNA,CENTRO,Comércio,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
ARM 421670/24,São José,SÃO JOSÉ,PEDREGAL,Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,2,0,0,0,0
ARM 421669/24,Chapecó,SÃO CARLOS,PRATAS,Residência,ARM - Armadilha,Armadilha,07/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421668/24,Blumenau,APIÚNA,CENTRO,Residência,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421667/24,Araranguá,ARARANGUÁ,COLONINHA,Outros,ARM - Armadilha,Armadilha,15/10/2024,17/10/2024,17/10/2024,6,0,0,0,0
ARM 421666/24,Chapecó,GUATAMBÚ,CENTRO,Outros,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,3,0,0,0,0
ARM 421665/24,Chapecó,GUATAMBÚ,DI FIORI,Comércio,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
PE 421664/24,São José,SÃO JOSÉ,IPIRANGA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,16/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421663/24,Chapecó,PLANALTO ALEGRE,CENTRO,Outros,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,30,0,0,0,0
ARM 421662/24,Araranguá,ARARANGUÁ,CIDADE ALTA,Comércio,ARM - Armadilha,Armadilha,14/10/2024,15/10/2024,15/10/2024,10,0,0,0,0
ARM 421661/24,Chapecó,PLANALTO ALEGRE,CENTRO,Residência,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421660/24,Chapecó,PLANALTO ALEGRE,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,10,0,0,0,0
ARM 421659/24,Chapecó,PLANALTO ALEGRE,CIDADE (CENTRO),Outros,ARM - Armadilha,Armadilha,16/10/2024,17/10/2024,17/10/2024,4,0,0,0,0
PE 421658/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,15/10/2024,15/10/2024,15/10/2024,10,0,0,0,0
ARM 421657/24,Araranguá,ARARANGUÁ,LAGOAO,Comércio,ARM - Armadilha,Armadilha,14/10/2024,15/10/2024,15/10/2024,3,0,0,0,0
PE 421656/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/10/2024,16/10/2024,16/10/2024,7,0,0,0,0
ARM 421655/24,Blumenau,POMERODE,CENTRO,Comércio,ARM - Armadilha,Armadilha,14/10/2024,17/10/2024,17/10/2024,1,0,1,0,0
ARM 421654/24,Tubarão,SÃO LUDGERO,BELA VISTA,Residência,ARM - Armadilha,Armadilha,17/10/2024,17/10/2024,17/10/2024,1,0,0,0,0
PE 421653/24,Joinville,JOINVILLE,PARANAGUAMIRIM,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/10/2024,16/10/2024,16/10/2024,13,0,0,0,0
ID 421652/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,16/10/2024,16/10/2024,16/10/2024,10,0,0,0,0
ID 421651/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Residência,C - Depósitos Fixos,Investigação de Denúncia,16/10/2024,16/10/2024,16/10/2024,8,0,0,0,0
ARM 421650/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,5,0,0,0,0
ARM 421649/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,54,0,0,0,0
ARM 421648/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,24,0,0,0,0
ARM 421647/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,6,0,0,0,0
ARM 421646/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Comércio,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,27,0,0,0,0
ARM 421645/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,4,0,0,0,0
ARM 421644/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,22,0,0,0,0
ARM 421643/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,Residência,ARM - Armadilha,Armadilha,16/10/2024,16/10/2024,16/10/2024,13,0,0,0,0
