Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2021-09-05,2021,36,26.625,25.787699,22.96875,55.909092,12.9140625,76.53241,15.173077,38.400364,47.194443,28.339844,23.475,9.68,17.243055,13.069149,41.43046,9.875,25.319712
2021-09-12,2021,37,109.909485,91.28472,101.98906,88.767044,103.01693,58.969906,54.71154,68.63859,80.0625,146.375,77.291664,61.985,98.864586,87.87633,118.13783,62.819855,114.001205
2021-09-19,2021,38,7.6077585,22.420635,15.932813,26.068182,8.104167,26.226852,11.048077,14.336957,29.32986,6.6621094,15.036111,6.97,7.5868053,11.363032,29.0149,9.507353,9.086538
2021-09-26,2021,39,31.051723,57.724205,51.96406,72.369316,28.463541,46.564816,54.048077,54.114132,52.6875,47.95508,87.91944,47.505,30.399305,36.921543,56.521523,31.441177,43.608173
2021-10-03,2021,40,67.82974,42.32639,35.997658,33.903408,31.39974,23.19213,20.524038,30.748188,30.328125,42.770508,23.0875,25.7525,45.626736,38.591755,40.535183,21.522058,50.378605
2021-10-10,2021,41,97.6875,60.287697,65.640625,38.860794,125.6875,33.671295,42.379807,65.19293,35.921875,73.99805,56.491665,39.0375,103.125,53.20412,43.749584,46.04044,101.10096
2021-10-17,2021,42,7.2198277,18.55853,17.020313,4.002841,15.8046875,4.1597223,14.576923,18.55616,7.1440973,13.233398,15.909722,15.8275,10.628472,17.12101,7.7789736,12.264706,25.070913
2021-10-24,2021,43,2.762931,12.003968,1.7203125,7.056818,11.989583,0.9814815,31.625,30.233696,11.923611,2.5507812,20.311111,18.98,3.1215277,2.719415,4.8799667,17.125,3.6995192
2021-10-31,2021,44,18.038794,42.878967,23.459375,29.602272,13.5182295,28.76389,16.432692,24.70471,24.96875,18.392578,27.497223,64.9,16.069445,29.340425,28.974339,42.27941,23.192308
2021-11-07,2021,45,0.82758623,20.182539,5.2726564,10.269886,19.455729,2.1504629,20.923077,13.507246,12.505208,1.6591797,21.290277,18.1575,5.2291665,14.932846,8.264072,21.242647,5.7608175
2021-11-14,2021,46,43.978447,42.62599,47.95625,48.647728,26.548178,41.467594,37.85096,63.536232,53.616318,57.493164,39.04028,26.4775,27.96007,30.710106,56.094784,34.213234,37.14303
2021-11-21,2021,47,25.831896,23.247025,15.245313,26.167614,34.546875,32.0,33.091347,27.644022,26.95139,18.992188,21.57361,18.635,24.260416,9.924202,25.292633,18.286764,27.055288
2021-11-28,2021,48,1.0258621,3.2728174,2.7390625,2.403409,9.046875,1.1574074,7.6009617,5.005435,3.0416667,1.046875,4.616667,6.1075,5.5625,4.09242,2.6982615,5.0882354,6.9483175
2021-12-05,2021,49,7.012931,17.595238,15.421875,26.164772,0.0625,29.574074,20.10577,21.552536,38.854168,10.359375,23.127777,40.445,1.2534722,13.25532,19.298014,34.19853,4.0408654
2021-12-12,2021,50,12.700431,18.159721,7.4445314,16.582386,3.6015625,12.391204,16.182692,18.30616,14.395833,11.263672,21.220833,14.4425,4.1440973,15.202127,16.580297,14.507353,5.8509617
2021-12-19,2021,51,2.2543104,18.801588,6.7773438,10.528409,5.1875,14.118055,23.903847,9.796196,9.628472,2.9707031,17.754168,21.7625,5.9253473,12.77859,22.466059,18.066177,2.671875
2021-12-26,2021,52,10.314655,9.986111,5.9078126,0.80965906,16.375,0.32407406,12.3125,7.4175725,2.8940973,7.616211,14.447222,39.5775,16.887154,23.91024,1.406043,36.452206,19.252403
2022-01-02,2022,1,47.594826,30.710318,17.228907,58.792614,26.641928,17.148148,55.89904,42.197464,52.94097,32.87207,28.731945,98.8075,24.10243,21.362368,32.285183,49.59559,30.389423
