Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/04/2024 a 31/07/2024,,,,,,,,,,,,,
Atualizado em 29/04/2025,,,,,,,,,,,,,
Nº Foco,Regional,Município,Localidade,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 403649/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,1,0,0,0,0
ARM 403648/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA BAEPENDI,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,39,0,0,0,0
ARM 403647/24,São Miguel do Oeste,SAUDADES,BEIRA RIO,ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,07/05/2024,10,0,0,0,0
PE 403646/24,Blumenau,BRUSQUE,BATEAS,B - Pequenos depósitos móveis,Ponto Estratégico,06/05/2024,08/05/2024,08/05/2024,7,0,0,0,0
ARM 403645/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,8,0,0,0,0
PE 403644/24,Blumenau,BRUSQUE,STEFFEN,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/05/2024,08/05/2024,08/05/2024,1,0,0,0,0
ARM 403643/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,87,0,0,0,0
ARM 403642/24,Jaraguá do Sul,JARAGUÁ DO SUL,RIO DO MOLHA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,8,0,0,0,0
ARM 403641/24,Jaraguá do Sul,JARAGUÁ DO SUL,RIO DO MOLHA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,20,0,0,0,0
ARM 403640/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,3,0,0,0,0
ARM 403639/24,Jaraguá do Sul,JARAGUÁ DO SUL,CZERNIEWICZ,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,17,0,0,0,0
ARM 403638/24,Jaraguá do Sul,JARAGUÁ DO SUL,CZERNIEWICZ,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,63,0,0,0,0
ARM 403637/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,21,0,0,0,0
ARM 403636/24,Blumenau,BRUSQUE,SANTA LUZIA,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,6,0,0,0,0
ARM 403635/24,Concórdia,IRANI,CIDADE (CENTRO),ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,2,0,0,0,0
ARM 403634/24,Blumenau,BRUSQUE,SANTA LUZIA,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,7,0,0,0,0
ARM 403633/24,São Miguel do Oeste,SAUDADES,BEIRA RIO,ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,07/05/2024,9,0,0,0,0
ARM 403632/24,São Miguel do Oeste,PARAÍSO,LINHA ENTRE RIOS,ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,07/05/2024,1,0,0,0,0
ARM 403631/24,Mafra,SÃO BENTO DO SUL,CENTENARIO,ARM - Armadilha,Armadilha,08/05/2024,08/05/2024,08/05/2024,2,0,3,0,0
ARM 403630/24,Jaraguá do Sul,JARAGUÁ DO SUL,CZERNIEWICZ,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,27,0,8,0,0
ARM 403629/24,São Miguel do Oeste,PARAÍSO,CIDADE (CENTRO),ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,07/05/2024,4,0,0,0,0
ARM 403628/24,Blumenau,BRUSQUE,SANTA LUZIA,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,12,0,0,0,0
ARM 403627/24,Jaraguá do Sul,JARAGUÁ DO SUL,CZERNIEWICZ,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,07/05/2024,26,0,0,0,0
ARM 403626/24,São Miguel do Oeste,PARAÍSO,CIDADE (CENTRO),ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,07/05/2024,2,0,0,0,0
ARM 403625/24,Jaraguá do Sul,JARAGUÁ DO SUL,SÃO LUIS,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,3,0,0,0,0
ARM 403624/24,Mafra,SÃO BENTO DO SUL,CENTENARIO,ARM - Armadilha,Armadilha,08/05/2024,08/05/2024,08/05/2024,7,0,0,0,0
ARM 403623/24,Jaraguá do Sul,JARAGUÁ DO SUL,SÃO LUIS,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,1,0,0,0,0
ARM 403622/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA RAU,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,38,0,0,0,0
ARM 403621/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,2,0,0,0,0
ARM 403620/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,47,0,0,0,0
ARM 403619/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,0,0,3,0,0
ARM 403618/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,3,0,0,0,0
ARM 403617/24,Joinville,JOINVILLE,BOEHMERWALD,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,1,0,0,0,0
ARM 403616/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,4,0,18,0,0
ARM 403615/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,1,0,0,0,0
ARM 403614/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,10,0,2,0,0
ARM 403613/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,2,0,7,0,0
ARM 403612/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,9,0,1,0,0
ARM 403611/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,2,0,0,0,0
ARM 403610/24,São José,PALHOÇA,CAMINHO NOVO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,2,0,0,0,0
ARM 403609/24,São José,PALHOÇA,ALTO ARIRIU,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,9,0,0,0,0
ARM 403608/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,6,0,0,0,0
ARM 403607/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,2,0,0,0,0
ARM 403606/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,0,0,2,0,0
ARM 403605/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA RAU,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,3,0,0,0,0
ARM 403604/24,Jaraguá do Sul,JARAGUÁ DO SUL,VILA RAU,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,62,0,0,0,0
ARM 403603/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,0,0,3,0,0
ARM 403602/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,7,0,0,0,0
ARM 403601/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,36,0,0,0,0
ARM 403600/24,Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,40,0,0,0,0
ARM 403599/24,Jaraguá do Sul,JARAGUÁ DO SUL,ESTRADA NOVA,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,27,0,0,0,0
ID 403598/24,Jaraguá do Sul,BARRA VELHA,VILA NOVA,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,6,0,0,0,0
ARM 403597/24,Jaraguá do Sul,JARAGUÁ DO SUL,ESTRADA NOVA,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,24,0,0,0,0
ARM 403596/24,Jaraguá do Sul,JARAGUÁ DO SUL,ÁGUA VERDE,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,18,0,0,0,0
ARM 403595/24,Jaraguá do Sul,JARAGUÁ DO SUL,ÁGUA VERDE,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,07/05/2024,6,0,0,0,0
DF 403594/24,Jaraguá do Sul,BARRA VELHA,TABULEIRO,C - Depósitos Fixos,Delimitação de Foco,30/04/2024,08/05/2024,08/05/2024,4,0,0,0,0
ARM 403593/24,Jaraguá do Sul,BARRA VELHA,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,5,0,0,0,0
ARM 403592/24,Jaraguá do Sul,BARRA VELHA,VILA NOVA,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403591/24,Jaraguá do Sul,BARRA VELHA,SÃO CRISTOVÃO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403590/24,Jaraguá do Sul,BARRA VELHA,SÃO CRISTOVÃO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403589/24,Jaraguá do Sul,BARRA VELHA,SÃO CRISTOVÃO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ARM 403588/24,Jaraguá do Sul,BARRA VELHA,VILA NOVA,ARM - Armadilha,Armadilha,02/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403587/24,Tubarão,TUBARÃO,OFICINAS,ARM - Armadilha,Armadilha,08/05/2024,08/05/2024,08/05/2024,9,0,0,0,0
ID 403586/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ID 403585/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,2,0,0,0,0
ID 403584/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ID 403583/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ID 403582/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ID 403581/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,20,0,0,0,0
ARM 403580/24,Rio do Sul,IBIRAMA,SÃO MIGUEL,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,08/05/2024,74,0,1,0,0
ID 403579/24,São José,FLORIANÓPOLIS,LAGOA DA CONCEIÇÃO,B - Pequenos depósitos móveis,Investigação de Denúncia,07/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403578/24,Joinville,JOINVILLE,GLÓRIA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,3,0,1,0,0
ID 403577/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,2,0,0,0,0
ID 403576/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ID 403575/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403574/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,26,0,0,0,0
ID 403573/24,São José,FLORIANÓPOLIS,RIO TAVARES,E - Depósitos naturais,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,1,0,0,0,0
ARM 403572/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,19,0,0,0,0
ID 403571/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ID 403570/24,São José,FLORIANÓPOLIS,RIO TAVARES,C - Depósitos Fixos,Investigação de Denúncia,03/05/2024,08/05/2024,08/05/2024,9,0,0,0,0
ARM 403569/24,Tubarão,TUBARÃO,REVOREDO,ARM - Armadilha,Armadilha,08/05/2024,08/05/2024,08/05/2024,3,0,2,0,0
ID 403568/24,São José,FLORIANÓPOLIS,RIO TAVARES,E - Depósitos naturais,Investigação de Denúncia,03/05/2024,08/05/2024,08/05/2024,11,0,0,0,0
ARM 403567/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,36,0,0,0,0
ID 403566/24,São José,FLORIANÓPOLIS,RIO TAVARES,E - Depósitos naturais,Investigação de Denúncia,03/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ID 403565/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Investigação de Denúncia,03/05/2024,08/05/2024,08/05/2024,5,0,0,0,0
ID 403564/24,São José,FLORIANÓPOLIS,ESTREITO,B - Pequenos depósitos móveis,Investigação de Denúncia,06/05/2024,08/05/2024,08/05/2024,12,0,0,0,0
PE 403563/24,Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403562/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,34,0,0,0,0
ID 403561/24,São José,FLORIANÓPOLIS,ESTREITO,C - Depósitos Fixos,Investigação de Denúncia,06/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ID 403560/24,São José,FLORIANÓPOLIS,CENTRO,C - Depósitos Fixos,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,1,0,0,0,0
ID 403559/24,São José,FLORIANÓPOLIS,CENTRO,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403558/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,8,0,0,0,0
PE 403557/24,Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/05/2024,08/05/2024,08/05/2024,9,0,0,0,0
ID 403556/24,São José,FLORIANÓPOLIS,CENTRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,16,0,0,0,0
ARM 403555/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,45,0,0,0,0
ID 403554/24,São José,FLORIANÓPOLIS,CENTRO,C - Depósitos Fixos,Investigação de Denúncia,30/04/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403553/24,Joinville,JOINVILLE,SANTO ANTÔNIO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,9,0,0,0,0
ID 403552/24,São José,FLORIANÓPOLIS,CENTRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,02/05/2024,08/05/2024,08/05/2024,28,0,0,0,0
ARM 403551/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,25,0,0,0,0
ARM 403550/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,3,0,0,0,0
DF 403549/24,Jaraguá do Sul,GUARAMIRIM,ESCOLINHA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,03/05/2024,07/05/2024,08/05/2024,1,0,3,0,0
ARM 403548/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,20,0,0,0,0
PE 403547/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/04/2024,08/05/2024,08/05/2024,10,0,0,0,0
ARM 403546/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,1,0,0,0,0
PVE 403545/24,São José,FLORIANÓPOLIS,CACHOEIRA DO BOM JESUS,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,04/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403544/24,Blumenau,DOUTOR PEDRINHO,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,07/05/2024,08/05/2024,9,0,0,0,0
ARM 403543/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,31,0,0,0,0
ARM 403542/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,1,0,0,0,0
ARM 403541/24,Blumenau,GASPAR,POÇO GRANDE,ARM - Armadilha,Armadilha,03/05/2024,06/05/2024,08/05/2024,9,0,0,0,0
ARM 403540/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,26,0,0,0,0
PVE 403539/24,São José,FLORIANÓPOLIS,CACHOEIRA DO BOM JESUS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,04/05/2024,08/05/2024,08/05/2024,22,0,8,0,0
ARM 403538/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ARM 403537/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,3,0,0,0,0
PE 403536/24,São José,FLORIANÓPOLIS,JOÃO PAULO,B - Pequenos depósitos móveis,Ponto Estratégico,06/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ARM 403535/24,São José,FLORIANÓPOLIS,PÂNTANO DO SUL,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403534/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,1,0,0,0,0
ARM 403533/24,Joinville,JOINVILLE,COSTA E SILVA,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,9,0,0,0,0
ARM 403532/24,São José,FLORIANÓPOLIS,PÂNTANO DO SUL,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,19,0,0,0,0
ARM 403531/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,42,0,0,0,0
ARM 403530/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403529/24,Joinville,JOINVILLE,AVENTUREIRO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,14,0,13,0,0
ARM 403528/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,7,0,3,0,0
ARM 403527/24,Joinville,JOINVILLE,AVENTUREIRO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,1,0,0,0,0
ARM 403526/24,Chapecó,SÃO CARLOS,PRATAS,ARM - Armadilha,Armadilha,29/04/2024,03/05/2024,03/05/2024,9,0,0,0,0
ARM 403525/24,Chapecó,SÃO CARLOS,PRATAS,ARM - Armadilha,Armadilha,29/04/2024,03/05/2024,03/05/2024,2,0,0,0,0
ARM 403524/24,Joinville,JOINVILLE,AVENTUREIRO,ARM - Armadilha,Armadilha,06/05/2024,06/05/2024,06/05/2024,2,0,0,0,0
ARM 403523/24,Chapecó,SÃO CARLOS,OLARIA,ARM - Armadilha,Armadilha,29/04/2024,03/05/2024,03/05/2024,1,0,0,0,0
ARM 403522/24,Chapecó,SÃO CARLOS,JARDIM ALVORADA,ARM - Armadilha,Armadilha,29/04/2024,08/05/2024,08/05/2024,9,0,0,0,0
ARM 403521/24,Jaraguá do Sul,GUARAMIRIM,CENTRO,ARM - Armadilha,Armadilha,07/05/2024,08/05/2024,08/05/2024,6,0,0,0,0
ARM 403520/24,Chapecó,SÃO CARLOS,CENTRO,ARM - Armadilha,Armadilha,29/04/2024,03/05/2024,03/05/2024,19,0,0,0,0
ARM 403519/24,Chapecó,SÃO CARLOS,CENTRO,ARM - Armadilha,Armadilha,29/04/2024,03/05/2024,03/05/2024,4,0,0,0,0
PE 403518/24,Joinville,JOINVILLE,BUCAREIN,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,02/05/2024,02/05/2024,02/05/2024,8,0,0,0,0
ARM 403517/24,São José,FLORIANÓPOLIS,RATONES,ARM - Armadilha,Armadilha,03/05/2024,08/05/2024,08/05/2024,7,0,0,0,0
PE 403516/24,Joinville,JOINVILLE,BUCAREIN,E - Depósitos naturais,Ponto Estratégico,03/05/2024,03/05/2024,03/05/2024,9,0,0,0,0
ARM 403515/24,São José,TIJUCAS,PERNAMBUCO,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,08/05/2024,3,0,0,0,0
PE 403514/24,Joinville,JOINVILLE,BUCAREIN,E - Depósitos naturais,Ponto Estratégico,03/05/2024,03/05/2024,03/05/2024,5,0,0,0,0
PE 403513/24,Chapecó,SÃO CARLOS,PRATAS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
PE 403512/24,Joinville,JOINVILLE,PARANAGUAMIRIM,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/05/2024,07/05/2024,07/05/2024,6,0,0,0,0
ARM 403511/24,Chapecó,SÃO CARLOS,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,13,0,0,0,0
ID 403510/24,Blumenau,INDAIAL,ESTADOS,B - Pequenos depósitos móveis,Investigação de Denúncia,06/05/2024,06/05/2024,06/05/2024,4,0,6,0,0
ARM 403509/24,Rio do Sul,IBIRAMA,RIBEIRAO AREADO,ARM - Armadilha,Armadilha,07/05/2024,07/05/2024,08/05/2024,5,0,0,0,0
ID 403508/24,Blumenau,INDAIAL,ESTADOS,B - Pequenos depósitos móveis,Investigação de Denúncia,06/05/2024,06/05/2024,06/05/2024,7,0,3,0,0
PE 403507/24,Joinville,JOINVILLE,COSTA E SILVA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/05/2024,07/05/2024,07/05/2024,1,0,0,0,0
ARM 403506/24,Xanxerê,XANXERÊ,SAO PEDRO,ARM - Armadilha,Armadilha,02/05/2024,02/05/2024,03/05/2024,7,0,0,0,0
ARM 403505/24,Xanxerê,XANXERÊ,SAO PEDRO,ARM - Armadilha,Armadilha,02/05/2024,02/05/2024,03/05/2024,79,0,0,0,0
ARM 403504/24,Chapecó,SUL BRASIL,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,2,0,0,0,0
ARM 403503/24,Xanxerê,XANXERÊ,SAO JORGE,ARM - Armadilha,Armadilha,02/05/2024,02/05/2024,03/05/2024,121,0,0,0,0
ARM 403502/24,Chapecó,SUL BRASIL,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,4,0,0,0,0
ARM 403501/24,Chapecó,SUL BRASIL,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,3,0,0,0,0
ARM 403500/24,Xanxerê,XANXERÊ,SAO JORGE,ARM - Armadilha,Armadilha,02/05/2024,02/05/2024,03/05/2024,145,0,0,0,0
ARM 403499/24,Chapecó,UNIÃO DO OESTE,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,17,0,0,0,0
ARM 403498/24,Chapecó,SANTIAGO DO SUL,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,12,0,0,0,0
ID 403497/24,Blumenau,INDAIAL,ESTADOS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,06/05/2024,06/05/2024,07/05/2024,2,0,3,0,0
PE 403496/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,B - Pequenos depósitos móveis,Ponto Estratégico,07/05/2024,07/05/2024,07/05/2024,0,0,7,0,0
ARM 403495/24,Chapecó,SANTIAGO DO SUL,CENTRO,ARM - Armadilha,Armadilha,06/05/2024,08/05/2024,08/05/2024,9,0,0,0,0
ID 403494/24,Chapecó,SANTIAGO DO SUL,CENTRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,06/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
PVE 403493/24,Chapecó,CAIBI,INTERIOR,D1 - Pneus e outros materiais rodantes,Pesquisa Vetorial Especial,03/05/2024,08/05/2024,08/05/2024,10,0,0,0,0
ID 403492/24,Joinville,JOINVILLE,BOM RETIRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,06/05/2024,06/05/2024,06/05/2024,0,0,16,0,0
ID 403491/24,Joinville,JOINVILLE,JARIVATUBA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,06/05/2024,06/05/2024,06/05/2024,12,0,0,0,0
