Semana,Município,Focos,latitude,longitude
2023-06-04,OURO VERDE,1,-26.711533463528756,-52.27875795891815
2023-06-04,PALHOÇA,33,-27.77182146966105,-48.66170819531588
2023-06-04,PALMITOS,9,-27.09262173445292,-53.179829065049795
2023-06-04,PASSO DE TORRES,1,-29.267247532606632,-49.72193226710953
2023-06-04,PENHA,5,-26.807759800934015,-48.650764520912794
2023-06-04,PINHALZINHO,8,-26.829373480377633,-52.97663206995043
2023-06-04,PLANALTO ALEGRE,1,-27.051964045168106,-52.868983175658315
2023-06-04,POMERODE,2,-26.728186239159662,-49.17330417894716
2023-06-04,PORTO BELO,13,-27.174795882021932,-48.61643450369326
2023-06-04,PRESIDENTE CASTELLO BRANCO,3,-27.233334573923248,-51.7809355856458
2023-06-04,PRESIDENTE GETÚLIO,1,-27.06258379829857,-49.71442977022528
2023-06-04,QUILOMBO,3,-26.729236446637557,-52.71798207770491
2023-06-04,RIQUEZA,1,-26.978455061099254,-53.34435192618812
2023-06-04,ROMELÂNDIA,2,-26.648389532310617,-53.31712397583878
2023-06-04,SANTA HELENA,2,-26.92195558857574,-53.61965218468821
2023-06-04,SANTO AMARO DA IMPERATRIZ,2,-27.741766116501967,-48.796550358051064
2023-06-04,SAUDADES,5,-26.89720679402398,-53.04001442530173
2023-06-04,SEARA,1,-27.147832610525413,-52.34069428230799
2023-06-04,SOMBRIO,23,-29.070190675497283,-49.6559270933593
2023-06-04,SÃO CARLOS,2,-27.030109233268377,-53.03141183563582
2023-06-04,SÃO FRANCISCO DO SUL,40,-26.26159673750705,-48.64031938386047
2023-06-04,SÃO JOSÉ,51,-27.57847109713233,-48.65625577254402
2023-06-04,SÃO JOÃO BATISTA,14,-27.3289283421727,-48.859015927042506
2023-06-04,SÃO LOURENÇO DO OESTE,1,-26.465488220200026,-52.859772864625924
2023-06-04,SÃO LUDGERO,2,-28.353134609105727,-49.16816231413642
2023-06-04,SÃO MIGUEL DA BOA VISTA,2,-26.689643491003483,-53.23996170119908
2023-06-04,SÃO MIGUEL DO OESTE,13,-26.727236944731406,-53.51212123092325
2023-06-04,TIGRINHOS,3,-26.676066622551186,-53.15654614606529
2023-06-04,TIJUCAS,6,-27.247563296595885,-48.70088637061579
2023-06-04,TIMBÓ,1,-26.808191984335508,-49.268848087269895
2023-06-04,TROMBUDO CENTRAL,1,-27.312097301154424,-49.81141612505136
2023-06-04,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2023-06-04,UNIÃO DO OESTE,3,-26.786666327181376,-52.85600990552198
2023-06-04,XANXERÊ,19,-26.87227935615384,-52.409753977893864
2023-06-04,XAVANTINA,1,-27.02121446664788,-52.321889849825574
2023-06-04,ZORTÉA,1,-27.47698781177276,-51.535614862678045
2023-06-04,ÁGUA DOCE,1,-26.76446918157033,-51.61240583867837
2023-06-04,ÁGUAS DE CHAPECÓ,5,-27.054386024452793,-52.95673527930452
2023-06-11,ABELARDO LUZ,2,-26.562426855567093,-52.25571912306015
2023-06-11,ANTÔNIO CARLOS,1,-27.497474227181968,-48.83098179624291
2023-06-11,ARABUTÃ,3,-27.140868080616993,-52.18154485906579
2023-06-11,ARAQUARI,26,-26.461708089601323,-48.75777734611065
2023-06-11,ARARANGUÁ,2,-28.9422934098757,-49.47117420910179
2023-06-11,BALNEÁRIO BARRA DO SUL,11,-26.446419426504228,-48.6525686779991
2023-06-11,BALNEÁRIO CAMBORIÚ,7,-27.004736811989282,-48.62174059290786
2023-06-11,BALNEÁRIO PIÇARRAS,10,-26.759491595089575,-48.733290126728555
2023-06-11,BARRA VELHA,8,-26.662440609824166,-48.72738559449102
2023-06-11,BIGUAÇU,21,-27.433529852830816,-48.69394689806006
2023-06-11,BLUMENAU,41,-26.885766673711007,-49.09730924738388
2023-06-11,BOMBINHAS,11,-27.17325633187103,-48.51748707787348
2023-06-11,BRUSQUE,5,-27.125000077860673,-48.90974338759385
2023-06-11,CAIBI,2,-27.025175523184227,-53.26305757870258
2023-06-11,CAMBORIÚ,7,-27.070938703807666,-48.70898929280387
2023-06-11,CANELINHA,6,-27.23460358338924,-48.80230959011115
2023-06-11,CAPINZAL,1,-27.411939390248456,-51.63081493151491
2023-06-11,CAÇADOR,1,-26.76301573603967,-51.08466522606485
2023-06-11,CHAPECÓ,2,-27.125143757264095,-52.6503387011512
2023-06-11,CONCÓRDIA,3,-27.23912654780915,-52.00738181173657
2023-06-11,CORDILHEIRA ALTA,1,-26.975707450831653,-52.64165994492363
2023-06-11,CORUPÁ,1,-26.439933805537702,-49.32671147592909
2023-06-11,CRICIÚMA,2,-28.715695317599724,-49.379715593390806
2023-06-11,CUNHA PORÃ,1,-26.879227556402125,-53.19066459516312
2023-06-11,DESCANSO,2,-26.858413595000634,-53.479300522303596
2023-06-11,FLOR DO SERTÃO,2,-26.76378082164953,-53.33734229657069
2023-06-11,FLORIANÓPOLIS,31,-27.577833913876493,-48.50819805014117
2023-06-11,GARUVA,4,-26.05711167861282,-48.86732766109188
2023-06-11,GASPAR,12,-26.931342854989225,-48.96603277755912
2023-06-11,GOVERNADOR CELSO RAMOS,14,-27.37661650148034,-48.57722959006138
2023-06-11,GUABIRUBA,1,-27.103337763844536,-49.02075045567544
2023-06-11,GUARACIABA,2,-26.580105565442395,-53.571076311226726
2023-06-11,GUARAMIRIM,2,-26.47655093499799,-48.94488242157447
2023-06-11,GUARUJÁ DO SUL,1,-26.39833636190546,-53.484020658272556
2023-06-11,HERVAL D'OESTE,4,-27.195375505195166,-51.41066483184581
2023-06-11,IBIRAMA,1,-27.018150479352176,-49.52854434507853
2023-06-11,ILHOTA,4,-26.859040901529745,-48.85735097749987
2023-06-11,IMBITUBA,1,-28.19427352006288,-48.70266299449253
2023-06-11,INDAIAL,7,-26.99497938110411,-49.224177687901346
2023-06-11,ITAJAÍ,1,-26.96901297467498,-48.753417164343155
2023-06-11,ITAPEMA,7,-27.10858334921313,-48.63442695278928
2023-06-11,ITAPOÁ,4,-26.082477365716418,-48.65235420331072
2023-06-11,ITÁ,3,-27.24401504736772,-52.332158322558705
2023-06-11,IÇARA,2,-28.751615358390502,-49.277346428181566
2023-06-11,JARAGUÁ DO SUL,39,-26.481907693524388,-49.159974339900636
2023-06-11,JARDINÓPOLIS,2,-26.717195189426306,-52.87130602094494
2023-06-11,JOAÇABA,3,-27.151796127157354,-51.59293464174646
2023-06-11,JOINVILLE,231,-26.244282225607027,-48.95140521079262
2023-06-11,JUPIÁ,3,-26.394105628089882,-52.720920059617036
2023-06-11,LUZERNA,1,-27.09041292936536,-51.50563310304435
2023-06-11,MASSARANDUBA,1,-26.626911300757143,-48.98819178964745
2023-06-11,MONDAÍ,3,-27.09929258522074,-53.44649707854179
2023-06-11,NAVEGANTES,2,-26.82874286660231,-48.72739585880501
2023-06-11,NOVA ERECHIM,1,-26.908168558958387,-52.90669278808881
2023-06-11,NOVA TRENTO,2,-27.313268123121375,-49.04136677854023
2023-06-11,ORLEANS,1,-28.27993784715249,-49.37185982502813
2023-06-11,PALHOÇA,34,-27.77182146966105,-48.66170819531588
2023-06-11,PALMITOS,11,-27.09262173445292,-53.179829065049795
2023-06-11,PAULO LOPES,2,-27.96485520622319,-48.76016335634399
2023-06-11,PENHA,3,-26.807759800934015,-48.650764520912794
2023-06-11,PERITIBA,2,-27.35136072671339,-51.875058999568054
2023-06-11,PINHALZINHO,5,-26.829373480377633,-52.97663206995043
2023-06-11,PLANALTO ALEGRE,1,-27.051964045168106,-52.868983175658315
2023-06-11,POMERODE,3,-26.728186239159662,-49.17330417894716
2023-06-11,PORTO BELO,13,-27.174795882021932,-48.61643450369326
2023-06-11,PORTO UNIÃO,1,-26.38362840601625,-51.00778459817214
2023-06-11,PRAIA GRANDE,2,-29.181867687497547,-49.98950210163336
2023-06-11,PRESIDENTE CASTELLO BRANCO,2,-27.233334573923248,-51.7809355856458
2023-06-11,QUILOMBO,1,-26.729236446637557,-52.71798207770491
2023-06-11,RIQUEZA,2,-26.978455061099254,-53.34435192618812
2023-06-11,SANTO AMARO DA IMPERATRIZ,4,-27.741766116501967,-48.796550358051064
2023-06-11,SAUDADES,3,-26.89720679402398,-53.04001442530173
2023-06-11,SOMBRIO,3,-29.070190675497283,-49.6559270933593
2023-06-11,SÃO FRANCISCO DO SUL,7,-26.26159673750705,-48.64031938386047
2023-06-11,SÃO JOSÉ,52,-27.57847109713233,-48.65625577254402
2023-06-11,SÃO JOÃO BATISTA,4,-27.3289283421727,-48.859015927042506
2023-06-11,SÃO MIGUEL DA BOA VISTA,1,-26.689643491003483,-53.23996170119908
2023-06-11,SÃO MIGUEL DO OESTE,8,-26.727236944731406,-53.51212123092325
2023-06-11,TIGRINHOS,2,-26.676066622551186,-53.15654614606529
2023-06-11,TIJUCAS,1,-27.247563296595885,-48.70088637061579
2023-06-11,TRÊS BARRAS,1,-26.16992128272165,-50.255230158464954
2023-06-11,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2023-06-11,VARGEM BONITA,1,-26.944996335664232,-51.7566311514641
2023-06-11,XANXERÊ,6,-26.87227935615384,-52.409753977893864
2023-06-11,ÁGUAS DE CHAPECÓ,2,-27.054386024452793,-52.95673527930452
2023-06-18,ANCHIETA,1,-26.532948184400585,-53.33310864178267
2023-06-18,ARAQUARI,13,-26.461708089601323,-48.75777734611065
2023-06-18,ARVOREDO,1,-27.07085356427636,-52.44198670964182
2023-06-18,BALNEÁRIO ARROIO DO SILVA,1,-29.019465075162362,-49.475056726291164
2023-06-18,BALNEÁRIO BARRA DO SUL,2,-26.446419426504228,-48.6525686779991
2023-06-18,BALNEÁRIO CAMBORIÚ,8,-27.004736811989282,-48.62174059290786
2023-06-18,BALNEÁRIO GAIVOTA,7,-29.153516044807805,-49.61536798375303
2023-06-18,BALNEÁRIO PIÇARRAS,3,-26.759491595089575,-48.733290126728555
2023-06-18,BARRA VELHA,6,-26.662440609824166,-48.72738559449102
2023-06-18,BIGUAÇU,22,-27.433529852830816,-48.69394689806006
2023-06-18,BLUMENAU,15,-26.885766673711007,-49.09730924738388
2023-06-18,BOMBINHAS,2,-27.17325633187103,-48.51748707787348
2023-06-18,BRAÇO DO NORTE,1,-28.240945450971008,-49.14236463397278
2023-06-18,BRUSQUE,1,-27.125000077860673,-48.90974338759385
2023-06-18,CAIBI,1,-27.025175523184227,-53.26305757870258
2023-06-18,CAMBORIÚ,15,-27.070938703807666,-48.70898929280387
2023-06-18,CANELINHA,2,-27.23460358338924,-48.80230959011115
2023-06-18,CHAPECÓ,3,-27.125143757264095,-52.6503387011512
2023-06-18,CORONEL FREITAS,2,-26.883161405516894,-52.72505203540188
2023-06-18,CORUPÁ,1,-26.439933805537702,-49.32671147592909
2023-06-18,ENTRE RIOS,5,-26.739709973471363,-52.57836812869868
2023-06-18,ERVAL VELHO,1,-27.284350801751902,-51.421889614368894
2023-06-18,FLORIANÓPOLIS,78,-27.577833913876493,-48.50819805014117
2023-06-18,GARUVA,3,-26.05711167861282,-48.86732766109188
2023-06-18,GASPAR,4,-26.931342854989225,-48.96603277755912
2023-06-18,GOVERNADOR CELSO RAMOS,8,-27.37661650148034,-48.57722959006138
2023-06-18,GUABIRUBA,2,-27.103337763844536,-49.02075045567544
2023-06-18,GUARAMIRIM,3,-26.47655093499799,-48.94488242157447
2023-06-18,HERVAL D'OESTE,1,-27.195375505195166,-51.41066483184581
2023-06-18,IBIRAMA,1,-27.018150479352176,-49.52854434507853
2023-06-18,ILHOTA,1,-26.859040901529745,-48.85735097749987
2023-06-18,INDAIAL,8,-26.99497938110411,-49.224177687901346
2023-06-18,IPUMIRIM,1,-27.04030920397246,-52.15289061018003
2023-06-18,ITAJAÍ,9,-26.96901297467498,-48.753417164343155
2023-06-18,ITAPEMA,12,-27.10858334921313,-48.63442695278928
2023-06-18,ITAPOÁ,1,-26.082477365716418,-48.65235420331072
2023-06-18,JARAGUÁ DO SUL,14,-26.481907693524388,-49.159974339900636
2023-06-18,JOAÇABA,2,-27.151796127157354,-51.59293464174646
2023-06-18,JOINVILLE,156,-26.244282225607027,-48.95140521079262
2023-06-18,MASSARANDUBA,1,-26.626911300757143,-48.98819178964745
2023-06-18,MONDAÍ,2,-27.09929258522074,-53.44649707854179
2023-06-18,NAVEGANTES,9,-26.82874286660231,-48.72739585880501
2023-06-18,NOVA TRENTO,2,-27.313268123121375,-49.04136677854023
2023-06-18,OURO,1,-27.283436662769383,-51.68188570460702
2023-06-18,OURO VERDE,1,-26.711533463528756,-52.27875795891815
2023-06-18,PALHOÇA,24,-27.77182146966105,-48.66170819531588
2023-06-18,PALMITOS,4,-27.09262173445292,-53.179829065049795
2023-06-18,PAPANDUVA,1,-26.50242441247795,-50.1723622637524
2023-06-18,PASSO DE TORRES,3,-29.267247532606632,-49.72193226710953
2023-06-18,PAULO LOPES,1,-27.96485520622319,-48.76016335634399
2023-06-18,PENHA,1,-26.807759800934015,-48.650764520912794
2023-06-18,PERITIBA,1,-27.35136072671339,-51.875058999568054
2023-06-18,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2023-06-18,PORTO BELO,7,-27.174795882021932,-48.61643450369326
2023-06-18,PORTO UNIÃO,1,-26.38362840601625,-51.00778459817214
2023-06-18,QUILOMBO,2,-26.729236446637557,-52.71798207770491
2023-06-18,RIO DO SUL,3,-27.196050867028834,-49.62995257034289
2023-06-18,SANTO AMARO DA IMPERATRIZ,1,-27.741766116501967,-48.796550358051064
2023-06-18,SAUDADES,2,-26.89720679402398,-53.04001442530173
2023-06-18,SCHROEDER,3,-26.36795231023243,-49.06045571561801
2023-06-18,SOMBRIO,10,-29.070190675497283,-49.6559270933593
2023-06-18,SÃO FRANCISCO DO SUL,12,-26.26159673750705,-48.64031938386047
2023-06-18,SÃO JOSÉ,49,-27.57847109713233,-48.65625577254402
2023-06-18,SÃO JOÃO BATISTA,5,-27.3289283421727,-48.859015927042506
2023-06-18,SÃO LOURENÇO DO OESTE,1,-26.465488220200026,-52.859772864625924
2023-06-18,SÃO LUDGERO,3,-28.353134609105727,-49.16816231413642
2023-06-18,TIJUCAS,7,-27.247563296595885,-48.70088637061579
2023-06-18,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2023-06-25,ANTÔNIO CARLOS,1,-27.497474227181968,-48.83098179624291
2023-06-25,ARABUTÃ,1,-27.140868080616993,-52.18154485906579
2023-06-25,ARAQUARI,22,-26.461708089601323,-48.75777734611065
2023-06-25,BALNEÁRIO ARROIO DO SILVA,1,-29.019465075162362,-49.475056726291164
2023-06-25,BALNEÁRIO BARRA DO SUL,12,-26.446419426504228,-48.6525686779991
2023-06-25,BALNEÁRIO CAMBORIÚ,5,-27.004736811989282,-48.62174059290786
2023-06-25,BALNEÁRIO GAIVOTA,2,-29.153516044807805,-49.61536798375303
2023-06-25,BALNEÁRIO PIÇARRAS,7,-26.759491595089575,-48.733290126728555
2023-06-25,BARRA VELHA,16,-26.662440609824166,-48.72738559449102
2023-06-25,BIGUAÇU,19,-27.433529852830816,-48.69394689806006
2023-06-25,BLUMENAU,46,-26.885766673711007,-49.09730924738388
2023-06-25,BOMBINHAS,10,-27.17325633187103,-48.51748707787348
2023-06-25,BRAÇO DO NORTE,1,-28.240945450971008,-49.14236463397278
2023-06-25,BRUSQUE,8,-27.125000077860673,-48.90974338759385
2023-06-25,CAIBI,4,-27.025175523184227,-53.26305757870258
2023-06-25,CAMBORIÚ,17,-27.070938703807666,-48.70898929280387
2023-06-25,CANELINHA,1,-27.23460358338924,-48.80230959011115
2023-06-25,CAPINZAL,2,-27.411939390248456,-51.63081493151491
2023-06-25,CAÇADOR,3,-26.76301573603967,-51.08466522606485
2023-06-25,CHAPECÓ,11,-27.125143757264095,-52.6503387011512
2023-06-25,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2023-06-25,CUNHA PORÃ,2,-26.879227556402125,-53.19066459516312
2023-06-25,CUNHATAÍ,1,-26.97508678163015,-53.10087034298753
2023-06-25,ENTRE RIOS,5,-26.739709973471363,-52.57836812869868
2023-06-25,ERMO,2,-28.990337147169804,-49.65292076186806
2023-06-25,FLORIANÓPOLIS,101,-27.577833913876493,-48.50819805014117
2023-06-25,FORMOSA DO SUL,1,-26.634189292444557,-52.79378914566691
2023-06-25,GARUVA,6,-26.05711167861282,-48.86732766109188
2023-06-25,GASPAR,16,-26.931342854989225,-48.96603277755912
2023-06-25,GOVERNADOR CELSO RAMOS,17,-27.37661650148034,-48.57722959006138
2023-06-25,GUABIRUBA,2,-27.103337763844536,-49.02075045567544
2023-06-25,GUARAMIRIM,3,-26.47655093499799,-48.94488242157447
2023-06-25,HERVAL D'OESTE,6,-27.195375505195166,-51.41066483184581
2023-06-25,ILHOTA,3,-26.859040901529745,-48.85735097749987
2023-06-25,INDAIAL,6,-26.99497938110411,-49.224177687901346
2023-06-25,IPORÃ DO OESTE,1,-27.000431634442474,-53.489414418215965
2023-06-25,ITAJAÍ,10,-26.96901297467498,-48.753417164343155
2023-06-25,ITAPEMA,9,-27.10858334921313,-48.63442695278928
2023-06-25,ITAPIRANGA,1,-27.112222405376688,-53.711674144548695
2023-06-25,ITAPOÁ,3,-26.082477365716418,-48.65235420331072
2023-06-25,ITÁ,1,-27.24401504736772,-52.332158322558705
2023-06-25,IÇARA,3,-28.751615358390502,-49.277346428181566
2023-06-25,JARAGUÁ DO SUL,34,-26.481907693524388,-49.159974339900636
2023-06-25,JOAÇABA,1,-27.151796127157354,-51.59293464174646
2023-06-25,JOINVILLE,242,-26.244282225607027,-48.95140521079262
2023-06-25,LUZERNA,2,-27.09041292936536,-51.50563310304435
2023-06-25,MARAVILHA,3,-26.759973577360107,-53.19811282877847
2023-06-25,MONDAÍ,2,-27.09929258522074,-53.44649707854179
2023-06-25,NAVEGANTES,2,-26.82874286660231,-48.72739585880501
2023-06-25,NOVA TRENTO,1,-27.313268123121375,-49.04136677854023
2023-06-25,OURO VERDE,1,-26.711533463528756,-52.27875795891815
2023-06-25,PALHOÇA,67,-27.77182146966105,-48.66170819531588
2023-06-25,PALMITOS,9,-27.09262173445292,-53.179829065049795
2023-06-25,PAPANDUVA,1,-26.50242441247795,-50.1723622637524
2023-06-25,PASSO DE TORRES,1,-29.267247532606632,-49.72193226710953
2023-06-25,PAULO LOPES,1,-27.96485520622319,-48.76016335634399
2023-06-25,PENHA,13,-26.807759800934015,-48.650764520912794
2023-06-25,PERITIBA,2,-27.35136072671339,-51.875058999568054
2023-06-25,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2023-06-25,POMERODE,2,-26.728186239159662,-49.17330417894716
2023-06-25,PORTO BELO,15,-27.174795882021932,-48.61643450369326
2023-06-25,PRINCESA,1,-26.432945074493837,-53.611775698473636
2023-06-25,QUILOMBO,5,-26.729236446637557,-52.71798207770491
2023-06-25,RIQUEZA,1,-26.978455061099254,-53.34435192618812
2023-06-25,ROMELÂNDIA,2,-26.648389532310617,-53.31712397583878
2023-06-25,SANTO AMARO DA IMPERATRIZ,3,-27.741766116501967,-48.796550358051064
2023-06-25,SAUDADES,3,-26.89720679402398,-53.04001442530173
2023-06-25,SCHROEDER,2,-26.36795231023243,-49.06045571561801
2023-06-25,SEARA,2,-27.147832610525413,-52.34069428230799
2023-06-25,SOMBRIO,26,-29.070190675497283,-49.6559270933593
2023-06-25,SÃO CARLOS,1,-27.030109233268377,-53.03141183563582
2023-06-25,SÃO FRANCISCO DO SUL,5,-26.26159673750705,-48.64031938386047
2023-06-25,SÃO JOSÉ,57,-27.57847109713233,-48.65625577254402
2023-06-25,SÃO JOÃO BATISTA,11,-27.3289283421727,-48.859015927042506
2023-06-25,SÃO JOÃO DO OESTE,2,-27.091607129863164,-53.59166414663414
2023-06-25,SÃO MIGUEL DA BOA VISTA,3,-26.689643491003483,-53.23996170119908
2023-06-25,SÃO MIGUEL DO OESTE,4,-26.727236944731406,-53.51212123092325
2023-06-25,TIJUCAS,3,-27.247563296595885,-48.70088637061579
2023-06-25,XANXERÊ,4,-26.87227935615384,-52.409753977893864
2023-06-25,ZORTÉA,1,-27.47698781177276,-51.535614862678045
2023-06-25,ÁGUAS DE CHAPECÓ,1,-27.054386024452793,-52.95673527930452
2023-07-02,ABELARDO LUZ,3,-26.562426855567093,-52.25571912306015
2023-07-02,ALTO BELA VISTA,1,-27.421535077481998,-51.92594839668161
2023-07-02,ANTÔNIO CARLOS,1,-27.497474227181968,-48.83098179624291
2023-07-02,ARABUTÃ,1,-27.140868080616993,-52.18154485906579
2023-07-02,ARAQUARI,17,-26.461708089601323,-48.75777734611065
2023-07-02,ARVOREDO,1,-27.07085356427636,-52.44198670964182
2023-07-02,BALNEÁRIO ARROIO DO SILVA,1,-29.019465075162362,-49.475056726291164
2023-07-02,BALNEÁRIO BARRA DO SUL,8,-26.446419426504228,-48.6525686779991
2023-07-02,BALNEÁRIO CAMBORIÚ,13,-27.004736811989282,-48.62174059290786
2023-07-02,BALNEÁRIO PIÇARRAS,9,-26.759491595089575,-48.733290126728555
2023-07-02,BARRA VELHA,11,-26.662440609824166,-48.72738559449102
2023-07-02,BELMONTE,2,-26.857082065884523,-53.61806004596434
2023-07-02,BIGUAÇU,14,-27.433529852830816,-48.69394689806006
2023-07-02,BLUMENAU,33,-26.885766673711007,-49.09730924738388
2023-07-02,BOM JESUS,2,-26.7390418954996,-52.389991137631434
2023-07-02,BOMBINHAS,13,-27.17325633187103,-48.51748707787348
2023-07-02,BRUSQUE,5,-27.125000077860673,-48.90974338759385
2023-07-02,CAMBORIÚ,13,-27.070938703807666,-48.70898929280387
2023-07-02,CANELINHA,2,-27.23460358338924,-48.80230959011115
2023-07-02,CAPINZAL,3,-27.411939390248456,-51.63081493151491
2023-07-02,CATANDUVAS,1,-27.04499810338548,-51.696411039929494
2023-07-02,CAÇADOR,3,-26.76301573603967,-51.08466522606485
2023-07-02,CHAPECÓ,7,-27.125143757264095,-52.6503387011512
2023-07-02,CONCÓRDIA,5,-27.23912654780915,-52.00738181173657
2023-07-02,CORDILHEIRA ALTA,2,-26.975707450831653,-52.64165994492363
2023-07-02,CORONEL FREITAS,1,-26.883161405516894,-52.72505203540188
2023-07-02,CORUPÁ,1,-26.439933805537702,-49.32671147592909
2023-07-02,CRICIÚMA,1,-28.715695317599724,-49.379715593390806
2023-07-02,CUNHA PORÃ,3,-26.879227556402125,-53.19066459516312
2023-07-02,FLORIANÓPOLIS,54,-27.577833913876493,-48.50819805014117
2023-07-02,GALVÃO,1,-26.449409440681887,-52.65901067461307
2023-07-02,GARUVA,6,-26.05711167861282,-48.86732766109188
2023-07-02,GASPAR,10,-26.931342854989225,-48.96603277755912
2023-07-02,GOVERNADOR CELSO RAMOS,9,-27.37661650148034,-48.57722959006138
2023-07-02,GUABIRUBA,1,-27.103337763844536,-49.02075045567544
2023-07-02,GUARACIABA,1,-26.580105565442395,-53.571076311226726
2023-07-02,GUARUJÁ DO SUL,5,-26.39833636190546,-53.484020658272556
2023-07-02,HERVAL D'OESTE,5,-27.195375505195166,-51.41066483184581
2023-07-02,IBIRAMA,1,-27.018150479352176,-49.52854434507853
2023-07-02,ILHOTA,5,-26.859040901529745,-48.85735097749987
2023-07-02,IMARUÍ,1,-28.23147922122709,-48.8344127034363
2023-07-02,IMBITUBA,4,-28.19427352006288,-48.70266299449253
2023-07-02,INDAIAL,14,-26.99497938110411,-49.224177687901346
2023-07-02,IRACEMINHA,3,-26.845317195563474,-53.32445648581825
2023-07-02,ITAJAÍ,7,-26.96901297467498,-48.753417164343155
2023-07-02,ITAPEMA,16,-27.10858334921313,-48.63442695278928
2023-07-02,ITAPIRANGA,1,-27.112222405376688,-53.711674144548695
2023-07-02,ITAPOÁ,3,-26.082477365716418,-48.65235420331072
2023-07-02,IÇARA,1,-28.751615358390502,-49.277346428181566
2023-07-02,JARAGUÁ DO SUL,30,-26.481907693524388,-49.159974339900636
2023-07-02,JOAÇABA,2,-27.151796127157354,-51.59293464174646
2023-07-02,JOINVILLE,225,-26.244282225607027,-48.95140521079262
2023-07-02,JUPIÁ,1,-26.394105628089882,-52.720920059617036
2023-07-02,MARAVILHA,4,-26.759973577360107,-53.19811282877847
2023-07-02,MASSARANDUBA,1,-26.626911300757143,-48.98819178964745
2023-07-02,MODELO,1,-26.77477746640045,-53.05109629093748
2023-07-02,MONDAÍ,5,-27.09929258522074,-53.44649707854179
2023-07-02,NAVEGANTES,8,-26.82874286660231,-48.72739585880501
2023-07-02,NOVA ERECHIM,1,-26.908168558958387,-52.90669278808881
2023-07-02,NOVA ITABERABA,5,-26.961141868867955,-52.83316646064405
2023-07-02,PAIAL,2,-27.21300274694801,-52.48786857820866
2023-07-02,PALHOÇA,23,-27.77182146966105,-48.66170819531588
2023-07-02,PALMITOS,2,-27.09262173445292,-53.179829065049795
2023-07-02,PENHA,10,-26.807759800934015,-48.650764520912794
2023-07-02,PINHALZINHO,6,-26.829373480377633,-52.97663206995043
2023-07-02,POMERODE,2,-26.728186239159662,-49.17330417894716
2023-07-02,PORTO BELO,8,-27.174795882021932,-48.61643450369326
2023-07-02,PORTO UNIÃO,1,-26.38362840601625,-51.00778459817214
2023-07-02,QUILOMBO,2,-26.729236446637557,-52.71798207770491
2023-07-02,RIQUEZA,1,-26.978455061099254,-53.34435192618812
2023-07-02,ROMELÂNDIA,2,-26.648389532310617,-53.31712397583878
2023-07-02,SANTA ROSA DO SUL,1,-29.121482522349368,-49.743750639484986
2023-07-02,SANTO AMARO DA IMPERATRIZ,6,-27.741766116501967,-48.796550358051064
2023-07-02,SAUDADES,3,-26.89720679402398,-53.04001442530173
2023-07-02,SEARA,2,-27.147832610525413,-52.34069428230799
2023-07-02,SERRA ALTA,1,-26.69262092171896,-53.0252384398724
2023-07-02,SOMBRIO,13,-29.070190675497283,-49.6559270933593
2023-07-02,SÃO CARLOS,7,-27.030109233268377,-53.03141183563582
2023-07-02,SÃO FRANCISCO DO SUL,45,-26.26159673750705,-48.64031938386047
2023-07-02,SÃO JOSÉ,40,-27.57847109713233,-48.65625577254402
2023-07-02,SÃO JOÃO BATISTA,10,-27.3289283421727,-48.859015927042506
2023-07-02,SÃO LOURENÇO DO OESTE,2,-26.465488220200026,-52.859772864625924
2023-07-02,SÃO LUDGERO,3,-28.353134609105727,-49.16816231413642
2023-07-02,SÃO MIGUEL DO OESTE,13,-26.727236944731406,-53.51212123092325
2023-07-02,TIGRINHOS,1,-26.676066622551186,-53.15654614606529
2023-07-02,TIJUCAS,1,-27.247563296595885,-48.70088637061579
2023-07-02,TIMBÓ,1,-26.808191984335508,-49.268848087269895
2023-07-02,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2023-07-02,VARGEM BONITA,3,-26.944996335664232,-51.7566311514641
2023-07-02,XANXERÊ,14,-26.87227935615384,-52.409753977893864
2023-07-02,XAXIM,16,-26.97030880074372,-52.52910542362624
2023-07-02,ZORTÉA,1,-27.47698781177276,-51.535614862678045
2023-07-02,ÁGUAS DE CHAPECÓ,2,-27.054386024452793,-52.95673527930452
2023-07-02,ÁGUAS FRIAS,1,-26.851638850973643,-52.85231124188476
2023-07-09,ABELARDO LUZ,3,-26.562426855567093,-52.25571912306015
2023-07-09,ALTO BELA VISTA,1,-27.421535077481998,-51.92594839668161
2023-07-09,ARABUTÃ,1,-27.140868080616993,-52.18154485906579
2023-07-09,ARAQUARI,19,-26.461708089601323,-48.75777734611065
2023-07-09,BALNEÁRIO ARROIO DO SILVA,2,-29.019465075162362,-49.475056726291164
2023-07-09,BALNEÁRIO BARRA DO SUL,9,-26.446419426504228,-48.6525686779991
2023-07-09,BALNEÁRIO CAMBORIÚ,3,-27.004736811989282,-48.62174059290786
2023-07-09,BALNEÁRIO GAIVOTA,13,-29.153516044807805,-49.61536798375303
