Semana,casos,focos,tmin,tmed,tmax,prec
2014-01-05,0.0,0,18.194286346435547,23.02383858816964,28.99951035635812,16.25
2014-01-12,0.0,11,17.75777953011649,22.026946476527623,28.08219337463379,35.625
2014-01-19,0.0,1,18.69668960571289,24.313796179635183,31.31688499450684,1.375
2014-01-26,0.0,6,19.449023383004324,24.744403294154576,31.68967628479004,1.5
2014-02-02,0.0,3,20.35790525163923,25.905249459402903,33.37031718662807,12.875
2014-02-09,0.0,0,19.02192388262068,23.925149372645787,30.432645525251115,25.0
2014-02-16,0.0,1,17.685449872698104,21.431046622140062,26.528674806867325,18.875
2014-02-23,0.0,0,18.559208188738143,22.518410273960654,28.66646957397461,38.375
2014-03-02,0.0,11,17.520099912370956,21.562334333147323,26.94345092773437,23.5
2014-03-09,0.0,2,18.053234917776926,22.02287483215332,27.686627524239675,54.0
2014-03-16,0.0,6,18.428040095738,22.799848284040177,28.36706869942801,51.3125
2014-03-23,0.0,10,15.861709594726562,20.440663746425084,26.657822472708567,0.875
2014-03-30,0.0,6,18.34061895098005,21.450178963797438,26.66897092546736,40.375
2014-04-06,0.0,3,17.821360451834543,21.199995858328684,26.45551953996931,4.8125
